d  f   g   h   c      s         b   bvms                       xhs rem        w         
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
48 215 210   5      0         0  23 11011111101111110111111111 NIL NIL        teg       
